business_id,user_id,text,date,sentiment
p7skNVy_2fV6RCAJK0yO5g,PT2kDWAaJ7Hubcgun5-nAA,love eating thai food in the japanese section,2014-09-25,Positive
0dYX0y1XGZtcfIY3diam2w,lABhRt6E1lAvG68kqQZMow,katrina doe amazing nail art design,2014-09-21,Positive
9IutqmrQ2mYqyoR1SdvywQ,lh7gSbNxJSNYw2MbMjvjVg,get there early and tour the place it amazing great bar too,2014-09-15,Positive
KJK4cCS1Toi7qzpOxcvhFg,XBU6n9PNHclUUMrAwNLXcg,this mall ha the worst hour what mall close at on a weekend,2014-09-15,Negative
dfKF-oAUf3yjnD0WBYDyZQ,Mf5TQEqn59k_TapTpfjYdA,definitely not authentic wisconsin cheese curd trust me my family ha been on wisconsin since the s so i would know,2014-09-14,Positive
iK_T56DTbThoxtI7mJpzPA,f_0p7q5IHwbwU4Fy6q1arg,they are very slow here made appt and they still took hour to be seen,2014-09-14,Positive
p2aM5-R5Lz1CkXHfpYBeOQ,jdu1GodFrIvMYNFPwjqKOQ,scout mob ha a great deal for your st time the waxing service are amazing the wax they use barley hurt,2014-09-14,Positive
kzRHpO0DvaBY4RQSv7srcg,vWLHqiJu5Z2tRghSH8ammw,decent number of outlet around the perimeter,2014-09-11,Positive
9JTzW5o1zOTQnb2hKjJGiQ,NFeNXGbZWRCe6qMEppNdRw,blackberry sangria pitcher and steak marsala ahhh,2014-09-10,Positive
YCwWrnOh8qUmQbgQ4p02AA,a7vfjlIdU4D-sFKaM69zGw,best wing in broomall big spicy but not soggy and with a nice crisp to them trust me i wa a wing cook once upon a time pizza and steak are also great plus very happy customer service,2014-09-08,Positive
kzRHpO0DvaBY4RQSv7srcg,3tAW8YObI7gpFggazZEsOg,dont come around pm because thats when all the high schoolers visit and flood the place,2014-09-05,Positive
Qw83CzUGy2m2ZwvC2YAp9g,Ult681KMSYmgJZBGYlhFwg,well behaved pup allowed,2014-09-05,Positive
JaGiya5J9uPb1znq-B9X5A,1omuwfOnL3PUkUDYNeBTVA,love it here price are very reasonable and the food is terrific,2014-09-04,Positive
cIBRdoAnPHwEzwxlnq495Q,xmopL52u3pO6HPXyEmrBQA,we were surprised by a custom meal for our anniversary,2014-08-31,Positive
tk2kG_HL54lqiue6-pXQdQ,Ie0bWk4KfRB83rChhUblCw,excellent food and service great building,2014-08-31,Positive
Ji7ynvM_zFaN0mSkzqrxRA,AaJ9d4OrFmgc4S_U2QiSZg,really nice and knowledgable people with a great selection of bike you can rent a bicycle and then take it for a spin on the upper tampa bay trail,2014-08-31,Positive
dfKF-oAUf3yjnD0WBYDyZQ,TiZBATmJUCYpyvVKbWdYSA,like it especially nowi feel so how could cheese have bad taste,2014-08-29,Positive
p7skNVy_2fV6RCAJK0yO5g,S1-cbVcXw7PsW1GGl1H-xg,good fresh food so so atmosphere,2014-08-29,Positive
sDWoivCaPNzMqAobz6KdKw,9lP5dcX1TcMVTtzIUKjKdQ,ask for kelly or are the best and theyve been there for year,2014-08-26,Positive
KJK4cCS1Toi7qzpOxcvhFg,VADqCFC5W2yVItCoSFB4hQ,i have been here so many time and always such a pleasure,2014-08-23,Positive
KJK4cCS1Toi7qzpOxcvhFg,VADqCFC5W2yVItCoSFB4hQ,great place to just unwind,2014-08-19,Positive
MIFmyzNBk524MWozqm7HZw,1bjo-xG3tKF5rQjRx5zW4Q,a great place to pick up chicken breast for cheesesteaks,2014-08-19,Positive
D9im4ujaknpYonrEfbE_HQ,6cUt5rA5EY8-mH4q-v239Q,my ribeye wa amazing best steak ive ever had,2014-08-18,Positive
BJ611ELzsgZ_V_gOV2mQrw,U5-9ZxHBtZoYwMfbP9c7aw,live music on thursday and most saturday,2014-08-17,Positive
CeQtgiR1EuGedqwh1uyLQQ,TswLxQci_nCskACEYXO1kg,excellent workingman pilsner,2014-08-16,Positive
ZBcgfFw2ZVNNVbBzsz4hsw,Sp9EV4om5Cu83gmJOFEWcA,super friendly,2014-08-16,Positive
TIoiB8PYw4GjAqDiP-iJKg,0u1hUugGxvzM_gEg8NT8Tg,byob,2014-08-16,Positive
9UYnPwAlY65LPKLdtvlD9g,qmO1jsUwOSSIE9eAOryuZw,looking forward to a great sandwich,2014-08-15,Positive
gcmz6lFtHefLBTbXrTiGOA,SsfTCRX2BC5Io1TrQaXJ5g,crowded,2014-08-14,Positive
WSkzgp8MReuajWyHJqx2_g,dO8ZHAM_FwxHt5D_YPixqQ,the best park in reno without a doubt,2014-08-14,Positive
7utsfp2dXJ09j8Gb9hAIvA,hOFsVuz6Dn1bxG-Yc5cw4g,delish exactly what all the review said tasty tasty doughnut,2014-08-14,Positive
2qAcKMt6-puXKlFi7T3mIg,awPF9yzlgVYEj2yUI29qEw,try the almond stuffed croissant or cream puff theyre delicious,2014-08-13,Positive
dCCBSvxEGT0yWIes0s4GeQ,g1LsLLuTKWpOdbjXDGKktg,amazing food all fresh and local ingredient friendly staff and great service have never had a bad meal,2014-08-12,Positive
C5VZ-H8n94y4qMzhxLcJnw,osZTa5rP2b-vzWNjCAq7CA,great service and great food,2014-08-11,Positive
0Sp4fiKuzw9G-WJNl51dBg,REgXIZqrQUTb_VORXsVPFg,good place for your kid to run around and learn at the same time burn off some of that energy in a nice safe environment large warehouse type building with painted concrete floor separated by partition to indicate different area of interest one great area is the structure area lot of other thing to do here but must pay extra hurricane tunnel face painting etc the face painting is excellent if hill is the one on staff,2014-08-10,Positive
xTCSNzu7387VHOPO7DkEzA,NFeNXGbZWRCe6qMEppNdRw,angela at the front desk is so professional and so helpful also the hotel ha a retro feel with all the statement furniture i love courtyard many place nearby to eat and some just a cab ride away under fare,2014-08-10,Positive
nQTJn9kdpU9Mns-b_qduVw,5wY8Vecq48OdhMST9oO5Sw,old hipster,2014-08-10,Positive
pdDe4r8QinXRlaSy5k0RZQ,1bjo-xG3tKF5rQjRx5zW4Q,artisan market ha a solid selection of handmade item in range of price everything is made in the u,2014-08-09,Positive
tdF2pzXYwZw5uvhITLpQXQ,bCLTsKaO3OmQlcjpQVwltw,delicious falafel sandwich,2014-08-09,Positive
YHvJyyklyzsQhCnbJu7pFA,tLoUBI2xMi-9Rq_3ZEroQQ,the best pizza in willow grove their deep dish pizza is out of this world,2014-08-08,Positive
JZIZwIM5yrHMFByQPwU2IA,-YEhEw6Uv5tbdUfZtm8Gsw,chicken taco are amazing chicken is actually flavorful,2014-08-07,Positive
BJ611ELzsgZ_V_gOV2mQrw,U5-9ZxHBtZoYwMfbP9c7aw,dog are welcome,2014-08-06,Positive
Ci-PLI7xdQ0RPqZ2TnHffw,HEPxFKYrm5ng3rcodQ7swA,buy get free,2014-08-06,Positive
cWu31txqrvLHMCUNdmnxfQ,KO9DNyjIeUYpkUhDeUWU4Q,try new drink here,2014-08-05,Positive
VPgn8EnjepHvtzAXABG9EQ,cSBFkBE3z5EO6rRS9PJvAg,four word excellent price excellent food,2014-08-04,Positive
j2580WwGiOO7IUlY7jOyRQ,gZXQIebkEyOeKa5yB3w3Nw,the ice cream is soo yummy this is definetly our new ice cream spot,2014-08-04,Positive
y3LlrItb8nrzMYYiqQee3g,ipOzHrj2nyG02yvyevg5jA,food is good service is slower that pond scum,2014-08-02,Positive
QVqLR6SJZP9DyeYVR9esUg,cDI8lu6osJSpuCXu3QjA_w,great pho huge portion,2014-08-02,Positive
WSkzgp8MReuajWyHJqx2_g,Pj7oG3izwwQrTQi07PBkyw,i always come into this park from rancho san rafael park side so i dont have to drive on the dirt road,2014-07-30,Negative
djUp3Pn-L8sErrflNUPyjA,S1-cbVcXw7PsW1GGl1H-xg,so grateful to have good film close to home good treat and popcorn,2014-07-29,Positive
XuE_qA2XLEZMKKZPT5q7Ww,pRXm8Jq4uguuKDv0udnIrw,great here super fast service kevin is the man for sure i have many car that have various problem from time to time and kevin always get me straightened out and always at a reasonable price truly a hidden gem off pennsylvania ave,2014-07-29,Positive
aTHqsBXlXNeyGbEbSTTGFQ,J7K2v28qVJUxUn0OTc8C6g,the food is ballin the waiter are rude,2014-07-28,Negative
BJ611ELzsgZ_V_gOV2mQrw,yuLqTuKUEgWB5GTKKmS56A,king of hop for the win,2014-07-27,Positive
AcbOk6rzLDEBqQCNQ3HCCQ,kfaL6A6_DfTzs9v4dZukxw,smooth and easy,2014-07-26,Positive
yMeC2ltA33lJ-nBIQP4sJQ,eSF5V4JxoonAK_TLvE7JbQ,i had a piece of glass in my dessert my husband had a piece of metal in his lobster i alerted the owner she seemed unconcerned took the piece if glass compd one meal never apologized or addressed the problem service wa excellent,2014-07-26,Positive
R41oIvpXmZPpMT6IxIWgzg,fB2tzp-NFEwTlHezDxJ0TQ,awesome property love the history and lobby,2014-07-25,Positive
MIFmyzNBk524MWozqm7HZw,LZ8eUODy_t6-l9IosVE48Q,try dibruno bros for deli meat and cheese and fresh pasta and sunday gravy,2014-07-24,Positive
kzRHpO0DvaBY4RQSv7srcg,vGAWrdDLmnxbuNqHj2tJ6g,great starbucks location with pleasant outdoor seating very friendly staff no complaint,2014-07-24,Positive
kzRHpO0DvaBY4RQSv7srcg,vGAWrdDLmnxbuNqHj2tJ6g,very pleasant starbucks with outdoor seating and friendly staff it all good,2014-07-24,Positive
33l2XVp01d8kltTs_UMJ8A,dT6O_rV9DWYS-zHXhA6S6w,special bbq burger parm fry and schlafly beer during tuesday lunch mention facebook code of the day,2014-07-22,Positive
7qc5wS5t5NYdiuldY_CpHw,wCd69cJy0cTiWo3DxFIg0A,publix is the ultimate grocery store experience especially with their bogos,2014-07-22,Positive
5J62KjDfOgHkDbKdkAqEsg,hkQX-WeT3kMfRtYmpSr_iw,nobrainer come here over the other one but shh dont tell anyone,2014-07-16,Positive
XuE_qA2XLEZMKKZPT5q7Ww,RbUk6kOy04AkcTOZduJklw,great service great price,2014-07-16,Positive
QVqLR6SJZP9DyeYVR9esUg,hPnspn3tgk6PRCvrbsYDLw,hu tieu nam vang is excellent,2014-07-14,Positive
tU692E8N0xBQ7Ogc78gN2g,cKK6Uk-VUQgWqQH59c-TZA,bollywood latte is delicious spicy not too sweet,2014-07-14,Positive
wjGmBfeFrh71764EQcZzxg,wygcxXJRIRS7JwfgzclCBw,live music and lot of air conditioning,2014-07-14,Positive
t1P8sQvq-XkljRDPocBZSQ,N5j4ltOjuMx61yH1gZbWmw,great crust i got the tomato pie no cheeze really pretty good and fast,2014-07-13,Positive
73ZXjIfdHJs59XOzKHQ45g,sLgZ3DteMBW9GYi5dCDt6A,great tasting menu tuna wa awesome,2014-07-13,Positive
ttsN5I9Vc5PBuqf-6m3f8g,_tfepMhAIwsI_YcfFLqkaA,unbeatable so dare to compare,2014-07-12,Positive
pGh3GHBBf34QOuNAwPO-Dw,4Dqn1eJwDuDgfob-auMKew,dont get the sausage it awful the hot chocolate wa delicious though,2014-07-12,Positive
p6diBHFqEXLb1m9MFt1j_w,6VjiqrAdhzZzym9E1U-47Q,super impressed with their service would recommend to everyone in boise,2014-07-10,Positive
p6diBHFqEXLb1m9MFt1j_w,6VjiqrAdhzZzym9E1U-47Q,awesome place amazing customer service super friendly staff fast and efficient service locally run and operated id rather support local anytime and these guy are great,2014-07-10,Positive
p7skNVy_2fV6RCAJK0yO5g,ulBAoCyRCxk8nl3akNX6KQ,sushi andor thai i recommend both plus free wifi,2014-07-10,Positive
NjfHajT4G22xIINqpmNlXw,bl14UCXeUs2u60XeP1hizQ,it new nice and they offer wine,2014-07-09,Positive
8ZCpyx-U-dEJyNZBWiC3mA,I_lbYYdGqO1v9iaePemanQ,very quick knowledgeable and reasonable,2014-07-09,Positive
CeQtgiR1EuGedqwh1uyLQQ,nZ48MywWQfDU1CAlV5h8Tg,dog friendly woof,2014-07-06,Positive
yuNf6vYaIZYe88g6pouAiA,WuDKXanaoz74S-fNoKRbbQ,very small portion my kid wa how few fry came with his grilled cheese,2014-07-06,Positive
aIHK5vqew7X2T3fDC57D3w,ikWD8meznb14w9yNie3bwQ,lot of food vendor people watching live music,2014-07-05,Positive
CeQtgiR1EuGedqwh1uyLQQ,SVBXb1be9UYyD3fOAbcWfQ,the saison is great but it seasonal,2014-07-04,Positive
t1P8sQvq-XkljRDPocBZSQ,N5j4ltOjuMx61yH1gZbWmw,p,2014-07-04,Positive
wjGmBfeFrh71764EQcZzxg,7dnh9OrD8LekBwvachGH5Q,honkytonk,2014-07-02,Positive
ywcy56lRPyv6lx05w8Zr7g,7dnh9OrD8LekBwvachGH5Q,broadway is the place to be,2014-07-02,Positive
KJK4cCS1Toi7qzpOxcvhFg,RIXIoCTafjr1auUJkV3fLg,window shopping at,2014-06-29,Positive
yY3kq6_2m1FyY9MgaiHgoQ,ttjjNYvrHUT-WHreAPS3GA,food is decent not mind blowing though service take a while sat at pm got food at pm if youre hungry eat something before you get here if youre not hungry and ok you will be by the time you get your food,2014-06-29,Positive
y3LlrItb8nrzMYYiqQee3g,NfQOO5jBV8MUGu5IhwWHgw,dont try to use a gift card,2014-06-27,Positive
8iHhCFzH3Lig7UWRUX9t1w,AtKqjKYorfqEdsTdai7K5g,they offer drink with your service wine water or soda nice touch definitely the busiest nail salon ive ever been to i would estimate they have pedi chair,2014-06-25,Positive
p2aM5-R5Lz1CkXHfpYBeOQ,Ud9ixiIngiXJRubQtp-_oQ,still great service new chick shelby doe a great job,2014-06-24,Positive
8iHhCFzH3Lig7UWRUX9t1w,-eqBL3ThJ75YoJ8cvcRSaw,hardly ever a wait,2014-06-23,Positive
dV4DhSyZtxpmwyXMfJOCdA,x3NsAlkSGb2hvd8XcvzFQw,my hood amazing place to visit or live,2014-06-21,Positive
yMeC2ltA33lJ-nBIQP4sJQ,3HZKZ5EEkkPmc7baT6zcbw,byob,2014-06-21,Positive
p7skNVy_2fV6RCAJK0yO5g,3XjIlOHIHBjGNE95_nqkEQ,they have a tv which is always tuned to local sport,2014-06-20,Positive
tk2kG_HL54lqiue6-pXQdQ,D30mqlNnxYOPLXYBvXqhVg,this is located in the newly renovated new orleans lakefront terminal building,2014-06-18,Positive
SOIOJYjpMZIAuAlH2ja-_Q,1p8Pu1pvAsuNtuZDtn2OkQ,lot of hipster looking for a band to cover the white stripe this is you best walmart to hang out at,2014-06-14,Positive
tdF2pzXYwZw5uvhITLpQXQ,ZNwzJueNeDEaKJZjM54rQA,jason b you need to order off the value menu at wendys a quality meal for cmon man,2014-06-14,Positive
ozCkVIIAhNldop4MMnLYtQ,F0efONDN_HW6RhqPbF3q1Q,a favorite place to go for lunch the food is always great and the service is too,2014-06-13,Positive
wjGmBfeFrh71764EQcZzxg,IDoRX1xS8QLp8IitjQrwYQ,great band and cold beer,2014-06-12,Positive
1Mc_Reqnxhs0eHQFAhXVUQ,BY_7xEliSP5iEig9bemaKw,music every wednesday all summer long from,2014-06-12,Positive
dCCBSvxEGT0yWIes0s4GeQ,4tXtJhXkx2uPwB5GgzkEsw,it extremely rude to rush a party out owner came over and started cleaning the table why we were still drinking out coffee jerk,2014-06-11,Negative
Ci-PLI7xdQ0RPqZ2TnHffw,xxL-DwwdT5VGvss9mCzOGg,ditto to what lindsey s said this is a scam,2014-06-10,Negative
1Mc_Reqnxhs0eHQFAhXVUQ,BY_7xEliSP5iEig9bemaKw,great new resturant soooo much better than the last one,2014-06-09,Positive
aTHqsBXlXNeyGbEbSTTGFQ,9YYxofQkgmgfUByVQ7gbSw,i liked the teriyaki menu,2014-06-08,Positive
BJ611ELzsgZ_V_gOV2mQrw,dFa5BlAoageqeSq4d2sPjA,if you bike ride your bike on the monon and park in the back,2014-06-08,Positive
Ci-PLI7xdQ0RPqZ2TnHffw,3n4dRSyoAZ5R2eIzQKP6YQ,this place is a rip off they sell no name boot that retail on other for then charge you and tell you that youre getting free so you go and spend more than you should because you think youre getting a great deal they sell everyone go to and search for you wont find a pair for more than i fell for this scheme wore once and the sole wa destroyed no way are these boot googled and saw it a scam,2014-06-08,Negative
uw81ROh3A3sw2kZ346u18g,iEm4iGkgzgeDDpn5WDBQCw,the view are stunning,2014-06-07,Positive
Mb7EELlpx1E9hA0pSOhVJQ,j_G05Wnn90wlLP5IMmopUA,grab a bottle of your favorite libation and take an hour for yourself,2014-06-04,Positive
TIoiB8PYw4GjAqDiP-iJKg,iQRbDXTPhf_84GjqG6YCpg,on a nice night eat outside and people watch,2014-06-01,Positive
eZBrTND1Da2V0sIg0NpYcA,4BPvHeZCk-9-ybEwefH0wg,jamie at front desk wa terrific in getting u into an early room thanks,2014-06-01,Positive
QZo-0Hfe3NTsUOkFPaUgwQ,nMj9b3eo4ZkZ3O3_zalLZQ,ashley said,2014-05-31,Positive
6N44KZ0qDcY1n1Rz0Nw3bg,H4z4Od79gH67AXuS0QxSPg,been here many time food and service have always been topnotch highly recommend,2014-05-31,Positive
_Wwe33K98XMNbQN6z4s96A,0t13G5VJ3BWkRVXa4JAq9w,the sangria is great,2014-05-31,Positive
KJK4cCS1Toi7qzpOxcvhFg,RIXIoCTafjr1auUJkV3fLg,very high end selection of store to shop a well restaurant and,2014-05-30,Positive
ttsN5I9Vc5PBuqf-6m3f8g,DUxv94vXIuSftxL4Vl6ogA,just had a massage with steven and it feel great,2014-05-29,Positive
djUp3Pn-L8sErrflNUPyjA,E4jlvs9yLDX_cepZJ7a9Dg,free parking at the municipal lot meter after pm,2014-05-29,Positive
k0AAZuFNZbwgawbhCRe6AA,PYJ1wdfaPMOc1Iot_aC3iQ,always a pleasant experience,2014-05-28,Positive
k0AAZuFNZbwgawbhCRe6AA,PYJ1wdfaPMOc1Iot_aC3iQ,wonderful staff very friendly and great food,2014-05-28,Positive
w_OFnYUfP201HjxvgGKf-A,Oi1qbcz2m2SnwUeztGYcnQ,you cant throw a stick without hitting other pizza joint do yourself a favor and eat anywhere but here,2014-05-26,Positive
XrIFOZ_eY1KTsg6lYRTg4w,AHRrG3T1gJpHvtpZ-K0G_g,they use lick ice cream,2014-05-26,Positive
qLXO7VFOlWo2iocQBiUeRA,xVCnl7R-epLpER0eTPI7LQ,slow service but nice employee,2014-05-25,Positive
WnyiCJfpsl1RViIWafNwIA,hC84EIj6uPIkTKNjTnMx7g,love randalls awesome selection great price and knowledgable staff,2014-05-23,Positive
GUNVHBH3vy0817PIfuTMlQ,-o4Nr7WAk-Yh6d9mU_8AnA,great visitor centre,2014-05-22,Positive
33l2XVp01d8kltTs_UMJ8A,2h2ROFo-VvEgFHzGcw1pfQ,check out the fbook lunch special that includes a beer,2014-05-22,Positive
CeQtgiR1EuGedqwh1uyLQQ,upNymfeFMFO6d5r4uy_Nkw,awesome beer i love the pilsner and saison,2014-05-22,Positive
1Mc_Reqnxhs0eHQFAhXVUQ,KRNbW2TCluXsd8VtNJ8uew,bring a book and take the metro here it a nice leisurely afternoon,2014-05-21,Positive
3u3lXfvbpD_21ZoxAk_Chg,PNRbp7hoqshoOo6JBddk6g,avoid the free admission day the place becomes a zoo,2014-05-18,Positive
-QbKo-L0oRtGDX8usj75Dw,b-7CgB0IkuCFAR5yohSdWA,the staff is gorgeous and the atmosphere is awesome,2014-05-17,Positive
w_OFnYUfP201HjxvgGKf-A,flRJ56CSuNzrq4UikIPeUw,solid pizza,2014-05-16,Positive
dfKF-oAUf3yjnD0WBYDyZQ,XBeEmeV16yfP9EXLiqkRhQ,like mozzarella stick but a x better,2014-05-16,Positive
65S1_pUre8OLfBT42L7L8g,mFBADVb0LOlTbJFXspU-Kw,excellent selection of book signed by the author,2014-05-15,Positive
efGqAYPCCxPvHPX3dCM8bQ,ftAlCeyaXHXSAVFxbwMvAA,ron white and gang raising fund for a great cause,2014-05-15,Positive
Cl14jgWjX7cDa5uKoeadVQ,T9aisv9FFuEbO9hSgi-efw,unbelievable collection of rare and first edition book,2014-05-11,Positive
8ZCpyx-U-dEJyNZBWiC3mA,3_inIIto4ZaKsuOqEaJazw,off coupon are sometimes in the pinellas park beacon,2014-05-11,Positive
ev6JuQDogT1790pTdjz_RQ,MYbraMGFYTtt9sI0MF3hrQ,this is not the correct address see the aspen grove listing on yelp they are located behind mcalisters and moes off cool spring blvd,2014-05-10,Positive
ev6JuQDogT1790pTdjz_RQ,MYbraMGFYTtt9sI0MF3hrQ,there are two listing on yelp i asked and this is the accurate address,2014-05-10,Positive
p7skNVy_2fV6RCAJK0yO5g,ulBAoCyRCxk8nl3akNX6KQ,got the lunch special combo the panang curry wa delicious it wa extra for a mini soup and app i got the coconut soup and a mini salad with ginger sauce both were scrumptious,2014-05-10,Positive
MIFmyzNBk524MWozqm7HZw,zVac5uLI5G4muG14JLEgqw,poultry and seafood are top,2014-05-08,Positive
wjGmBfeFrh71764EQcZzxg,qave-i5am4hbdOu-kP5BXQ,for a white russian made wrong with bailey sigh it my hard,2014-05-08,Negative
aygujwiQDKbDSNsMkWg5vA,55Hphx_uynxCdtT_zyyDDw,be thankful to have such a great childrens hospital,2014-05-06,Positive
djUp3Pn-L8sErrflNUPyjA,S1-cbVcXw7PsW1GGl1H-xg,best popcorn theater have been revamped a little gem,2014-05-05,Positive
5E4I9dsYlfgF3_pDdW_9pQ,CyhVl-ZVFxEAxuMPVGPZ_w,lovely vibegreat book,2014-05-05,Positive
bp-YfsJnbSje3ayCZLGaUA,Cnc4ganvTT6Uy0rGGi1Cbw,such a classy place cocktail or brew on tap,2014-05-03,Positive
5kXqNRNpxm4vP_awcidPDA,akaXDxEvIMxwKt-NZY1DCg,great go to diner tasty food great portion size great price great service,2014-05-01,Positive
QZo-0Hfe3NTsUOkFPaUgwQ,uVtkixXCP7LXRpC1EedGpA,thank you kelle i liked my hair before she even blow dried so you could say im absolutely in love with the end result found my new lifesaver,2014-04-30,Positive
JaGiya5J9uPb1znq-B9X5A,n8MKzq0AGCliC_cdr3QsIA,the drunken noodle are great,2014-04-30,Positive
efGqAYPCCxPvHPX3dCM8bQ,ftAlCeyaXHXSAVFxbwMvAA,preview of next season,2014-04-24,Positive
K7nbcIxFKNj-j5weq2wkjQ,lpb6wpYihxDMvqYb9HtdMw,absolutely amazing my friend and i were in nashville for vacation and were nervous about getting a haircut outofstate we went to j bang because of a suggestion by a local bartender both of our stylist were so talented and so nice almost worth the hr flight to come back and have them do it again,2014-04-20,Positive
nQTJn9kdpU9Mns-b_qduVw,qnoT0ceBFvLyv7OEks64BQ,they have a cover on some night check the calendar online to see what type of event they are having that night,2014-04-20,Positive
aaBlYQpHUuSYEv1EtWgxuQ,JmQwSkpVsqzPI0h_qQPSHg,great restaurant and i love the chickfila cow,2014-04-19,Positive
SOIOJYjpMZIAuAlH2ja-_Q,ftAlCeyaXHXSAVFxbwMvAA,nd time today,2014-04-19,Positive
1Mc_Reqnxhs0eHQFAhXVUQ,4OLmjwZlYnnZQb1KJSY8bA,great place for a nice weekday to grab some yummy food from a local food truck,2014-04-18,Positive
SOIOJYjpMZIAuAlH2ja-_Q,ftAlCeyaXHXSAVFxbwMvAA,shopping for dog food,2014-04-18,Positive
puGcZz5LWtXc0bzvfQHoxw,silVAwzdMSdZ6IINSzvPhw,getting my son checked out after being hit by a pitch in baseball so far they are being efficient,2014-04-17,Positive
Ol13Zy4r3ia0-J9nl2p19Q,wiAWkCFQHucM3pkj9ypWJw,if you are downtown or going there and need hardware this store probably ha what you need at a good price and a friendly smile to go with it,2014-04-16,Positive
D9im4ujaknpYonrEfbE_HQ,nEfoNXJwplObiJ38zts7IA,worst wine list among the chain,2014-04-16,Negative
Jvxf43TqIitVfEnnBQLC4g,GvWRbmPnif7hEPloY302xA,this place ha closed,2014-04-10,Positive
WSkzgp8MReuajWyHJqx2_g,G-l9ihg3sRAiGTuZLDmJTQ,great for morning walk with my fellow mom,2014-04-09,Positive
cWu31txqrvLHMCUNdmnxfQ,A-8ziBhkw7KAVymBxN6loA,dont the bartender make you a drink they know what they are doing just describe what you want and they will make it,2014-04-06,Positive
M0tKGVhgtgFWHhQeztuafw,_Qw9VdgM9oV1OHR4zUA-5w,bring sandal this place is hoot,2014-04-06,Positive
iCwNHl6EsZqEqwT2u95YiA,Gkg5je8zq3aIy5D_Z3HLeQ,top of the line limo service in tampa bay ha all my business moving forward call them i spoke with mark anthony and locked up a limo with short notice mark is a man of his word our driver robert wa a great guy solid driver very professional couldnt have asked for a better team to work with look no further,2014-04-05,Positive
PglT5CBjI2F5TKZkaQ-dng,mizZ6GGpFXbvQi9LA1supg,best wing ive ever had girl are a nice plus a well,2014-04-04,Positive
QrNIfXs-krBk8ZEsGh4gHw,5VGquve-isQbu4hhHYA0sw,tuna is great,2014-04-03,Positive
CHF2-jj2ebNq2sne4q79UA,2GqQGWRmasX8qDuG7CDiWg,one of the top orchestra in the world,2014-04-02,Positive
bp-YfsJnbSje3ayCZLGaUA,Nm3pTyfLdW9lauuA0lwTmQ,slider and mac n cheese is the best little meal in the city,2014-03-30,Positive
cPzy7aa9CsMB-EnZUlL_HA,22qqwKEcyUb5EuQY_18c2Q,ask for jessica,2014-03-29,Positive
on7gQn2iqESQPezuFGyQvQ,0Igx-a1wAstiBDerGxXk2A,order can be called in for pick up,2014-03-27,Positive
ktpBy4vHtMHwyfmghs1juA,WmrGBlfTAJ_US_kb3AZtrA,there are always so many helpful employee walking around ready to help,2014-03-25,Positive
GUNVHBH3vy0817PIfuTMlQ,we_ONmXR0wP5-Ejx9AbIAA,great little gem outside the hustle and bustle,2014-03-25,Positive
LozA3u1TmiNFJTwwtDEMjA,i3jcM4k0rjUYrnPD-Pg5fQ,best crepe around,2014-03-22,Positive
7qc5wS5t5NYdiuldY_CpHw,RMxvK_J_Pn3qWUxug8-8zw,wide aisle lot of deal in a fullservice supermarket complete with seafood meat counter deli counter and a bakery so beautiful,2014-03-21,Positive
puGcZz5LWtXc0bzvfQHoxw,8v-ctthSR4ZBUDmfc1BYvQ,woodland is a good garage to park in if you have someone at the hospital for an extended period of tike be sure to ask about the parking permit deal for sooo worth it work at any garage,2014-03-21,Positive
efGqAYPCCxPvHPX3dCM8bQ,5Y5KbsI5buMcNh2hTFaRpA,attending tedx nashville tomorrow stop by the yelp local lounge and enjoy some tasty treat from the free bakery corkys bbq juice nashville and more,2014-03-21,Positive
WnyiCJfpsl1RViIWafNwIA,gcyl96_d6H7JNCsW4ZH2VA,they do not have public restroom and they sell wine box for,2014-03-20,Positive
on7gQn2iqESQPezuFGyQvQ,0Igx-a1wAstiBDerGxXk2A,ha been parked block of gravier some day neither the website or the twitter exist,2014-03-20,Positive
Ac0W0fBY0WRQ8LqdCRXUAQ,T6E9RTTtAYCy8bb9ThJLog,at louis classic fast food roast beef,2014-03-19,Positive
dH3l2TFi8mL1PUCmjvFlow,0_eWZ9uSQfsE6Huvbc85fA,come early for happy hour,2014-03-18,Positive
OdOdOlq5USDW0sws6bduAA,RMxvK_J_Pn3qWUxug8-8zw,is half price cheeseburger day and you know im getting mine along with the roof watermelon slush thats how to you can you eat dinner,2014-03-17,Positive
cWu31txqrvLHMCUNdmnxfQ,VMIkJva4xvOpHLmyEtQC9A,nice atmosphere,2014-03-16,Positive
4w0humU5JN7WcnirxBv05g,jswWHPctnZGH3qqvN4mzoQ,great shoe selection,2014-03-15,Positive
efGqAYPCCxPvHPX3dCM8bQ,6SrDnjcBVhRrin85tbwDFA,come in on union street and turn on th for valet parking,2014-03-15,Positive
_1yhtgezlYuEAOM4C9nSSw,mACzagdmitPe35eaeF1-ng,not close to being worthy of one star that owner ha quite a out,2014-03-14,Positive
YCwWrnOh8qUmQbgQ4p02AA,RKULSOrIvvYpDmtuYXEXzA,bin here a couple timesfirst check in,2014-03-14,Positive
efGqAYPCCxPvHPX3dCM8bQ,IEGYLJsCYcX-r8c2_KAXRA,valet here is no bueno we paid and stood waiting minute to get our car ugh,2014-03-13,Negative
oofqPUU1m0AkxR3t85PfXg,Gfee-5scoFTPwfNXxx4O7A,there a bar on campus the knight center,2014-03-08,Positive
