business_id,business_name,main_category,sub_category,segment,hybrid_score,img_url,business_url,user_name,user_id
q4IAunFxldab3jfZQ0b4NA,Firestone Complete Auto Care,Other,Other,Local Legends,2.078797232696651,https://s3-media1.fl.yelpcdn.com/bphoto/aRfkvO6H-bl-No9bHOQEFw/o.jpg,https://www.yelp.com/biz/firestone-complete-auto-care-nashville-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
MQRZphoLZVK278Na2YjzgQ,Thee Burger Spot,Other,Other,Star Diners,4.581540752101098,https://s3-media2.fl.yelpcdn.com/bphoto/viS06z7eEJK2hY_otafi8w/o.jpg,https://www.yelp.com/biz/thee-burger-spot-tampa?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
1bzQnwSL3EsGqADWiPDF6A,Capital Tacos,Restaurants & Food,Food,Star Diners,4.4294340504183385,https://s3-media2.fl.yelpcdn.com/bphoto/cEtYO0OoihxO-IJ4ZeFc0g/o.jpg,https://www.yelp.com/biz/capital-tacos-land-o-lakes?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
KelJcIYD7uOzQ2lIrVZpUA,Brix 33 Fine Wines and Bistro,Other,Other,Must-Try Spots,4.342083376542348,https://s3-media2.fl.yelpcdn.com/bphoto/s5ZQ1zYsJ6LwPk3HJ-qiLQ/o.jpg,https://www.yelp.com/biz/brix-33-fine-dining-new-port-richey?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
zFcE7bQ2oDfwpPgl_PxOTA,Oystercatchers,Entertainment & Recreation,Nightlife,Star Diners,4.123643874940272,https://s3-media2.fl.yelpcdn.com/bphoto/7tp5_1628iO91dHXNaT38g/o.jpg,https://www.yelp.com/biz/oystercatchers-tampa?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
1B6S6XDoX1fWnQI0_K1b1Q,CW's Gin Joint,Restaurants & Food,Coffee,Star Diners,4.071276501157657,https://s3-media4.fl.yelpcdn.com/bphoto/OpcdXhQgjP2aZLpBZBZL0A/o.jpg,https://www.yelp.com/biz/cws-gin-joint-tampa-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
ZF9Dn7lshvmE7jibFjwqoQ,Oasis Hookah Lounge,Other,Other,Must-Try Spots,4.019840977873917,https://s3-media3.fl.yelpcdn.com/bphoto/ssXQaBYZUOyHGIMkFNpb8g/o.jpg,https://www.yelp.com/biz/oasis-hookah-lounge-odessa?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
ptJnKvMCb8AjPhKsUWATLQ,Peabody's,Entertainment & Recreation,Sports,Star Diners,3.920524106440413,https://s3-media2.fl.yelpcdn.com/bphoto/mJoP28YzWP0gxhyViWeJTg/o.jpg,https://www.yelp.com/biz/peabodys-restaurant-bar-and-billiards-tampa?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
jW8RwU6gT4v3enWnAWICng,Keke's Breakfast Cafe,Other,Other,Star Diners,3.883501016450508,https://s3-media2.fl.yelpcdn.com/bphoto/UQuzDlbowNg-A372_IZk4A/o.jpg,https://www.yelp.com/biz/kekes-breakfast-cafe-lutz-3?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
R9TBf8VqGQ83kvdIxkC9RQ,Dooky Chase's Restaurant,Other,Other,Star Diners,3.762933155460546,https://s3-media2.fl.yelpcdn.com/bphoto/T5wlgy9vru2wUinU-ntUQA/o.jpg,https://www.yelp.com/biz/dooky-chases-restaurant-new-orleans?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
Ggj035NTukBR8jWbdGm_dg,Ideal Massage,Health & Wellness,Health,On the Rise,3.7406367562340086,https://s3-media3.fl.yelpcdn.com/bphoto/5QI2sgv-Yot8MEeywOX34g/o.jpg,https://www.yelp.com/biz/ideal-massage-lutz?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
iCwNHl6EsZqEqwT2u95YiA,Skyline Limousine,Entertainment & Recreation,Music Venue,Local Legends,3.682309355684945,https://s3-media4.fl.yelpcdn.com/bphoto/H_OVw89EgO06C3ShQuYZIA/o.jpg,https://www.yelp.com/biz/skyline-limousine-tampa-3?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
yy3XR0wu1K4BTAdQjRoc0w,Catches Waterfront Grille,Other,Other,Star Diners,3.5543001112938155,https://s3-media2.fl.yelpcdn.com/bphoto/Jd_rhjCKvCOvGy_Hmi71xA/o.jpg,https://www.yelp.com/biz/catches-waterfront-grille-port-richey?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
6yEhUI01sA-Cs1hST1J7yg,China Moon,Other,Other,Star Diners,3.273338059987385,https://s3-media3.fl.yelpcdn.com/bphoto/mPE8hmCtdcpQcjB1e7QEWw/o.jpg,https://www.yelp.com/biz/china-moon-lutz?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Shannon,1HM81n6n4iPIFU5d2Lokhw
PBtZNTQl5tRReeC8It1G7g,Safety Harbor Resort & Spa Trademark Collection,Other,Other,Star Diners,3.0955764569800497,https://s3-media1.fl.yelpcdn.com/bphoto/Tn2ibTxqU2AcpfpfdHCuYw/o.jpg,https://www.yelp.com/biz/safety-harbor-resort-and-spa-trademark-collection-safety-harbor?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
QOPcqO5zvGVZL54917JUdw,Sahara Cafe,Other,Other,Must-Try Spots,4.545521677204659,https://s3-media3.fl.yelpcdn.com/bphoto/gGXCJEdbU9VAZ7YGgb-X0w/o.jpg,https://www.yelp.com/biz/sahara-cafe-gretna?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
UpoQYI2d03qy8R82VCRnQg,Hi-Do Bakery,Other,Other,Star Diners,4.535162033875696,https://s3-media2.fl.yelpcdn.com/bphoto/344SR4tBUc2bJKoz8QId2w/o.jpg,https://www.yelp.com/biz/hi-do-bakery-terrytown?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
UGefDZNmnBztS0eoXWtHyQ,The Joint,Other,Other,Star Diners,4.456127693047488,https://s3-media1.fl.yelpcdn.com/bphoto/M_Z3wo_aaEINzbfZ_BlTJw/o.jpg,https://www.yelp.com/biz/the-joint-new-orleans?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
_C7QiQQc47AOEv4PE3Kong,Commander's Palace,Other,Other,Star Diners,4.435951941702529,https://s3-media1.fl.yelpcdn.com/bphoto/ZHPALXzZcy_2KBUXAFCgVw/o.jpg,https://www.yelp.com/biz/commanders-palace-new-orleans-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
mG-JcnRZCAYfznkxhiClkA,Cafe Dauphine,Other,Other,Must-Try Spots,4.387922333493426,https://s3-media3.fl.yelpcdn.com/bphoto/kti3AayNH7V352XNdRdpYA/o.jpg,https://www.yelp.com/biz/cafe-dauphine-new-orleans?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
X6GzniQjbm3YFWWwzDrBkg,Turmeric Indian Cuisine,Other,Other,Star Diners,4.362457749215657,https://s3-media4.fl.yelpcdn.com/bphoto/GeAYOeWvCLqLagIBckIJAw/o.jpg,https://www.yelp.com/biz/turmeric-indian-cuisine-gretna-3?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
OSi2ColCxhS9oCoAUNbPig,Mandina's Restaurant,Other,Other,Star Diners,4.080855366603289,https://s3-media2.fl.yelpcdn.com/bphoto/87At6SCAUb2Edu6nRbs1ZQ/o.jpg,https://www.yelp.com/biz/mandinas-restaurant-new-orleans?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Shannon,1HM81n6n4iPIFU5d2Lokhw
Jvxf43TqIitVfEnnBQLC4g,Westbank Grill,Other,Other,Must-Try Spots,3.981854058004183,https://s3-media2.fl.yelpcdn.com/bphoto/Py7mVYMJJTXv_UUZEOdUMg/o.jpg,https://www.yelp.com/biz/westbank-grill-westwego?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
oJXKb2Y80tiRi16jYNmpIg,Caffe Caffe - Metairie,Restaurants & Food,Coffee,Star Diners,3.9377246936902255,https://s3-media1.fl.yelpcdn.com/bphoto/2HMBAgeXGwWYfSINNIijXw/o.jpg,https://www.yelp.com/biz/caffe-caffe-clearview-metairie-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
ez3QHFQDCbdhzBtU58dbKg,Edessa Restaurant Kurdish Turkish Cuisine,Other,Other,Star Diners,4.737327582918795,https://s3-media2.fl.yelpcdn.com/bphoto/o41BNemBgTnMGpWEkvxRnA/o.jpg,https://www.yelp.com/biz/edessa-restaurant-kurdish-turkish-cuisine-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
Ff7CVmNORVLNsV3L-lrkvw,OSH Restaurant & Grill,Other,Other,Star Diners,4.681814259646776,https://s3-media1.fl.yelpcdn.com/bphoto/lGFHYQ-9VeHn8p4fsRCG6A/o.jpg,https://www.yelp.com/biz/osh-restaurant-and-grill-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
lMqs-c1Cwzm1Nym-dZNAQQ,Diskin Cider,Other,Other,Star Diners,4.585969548721518,https://s3-media2.fl.yelpcdn.com/bphoto/69eDy1LzZc1O6wHlgTQhGA/o.jpg,https://www.yelp.com/biz/diskin-cider-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
6KoyHbN2qSUsioqrjXLeEg,Answer,Other,Other,Must-Try Spots,4.573641844334077,https://s3-media3.fl.yelpcdn.com/bphoto/ju0fOBF0OLZ_lSvi1KPixA/o.jpg,https://www.yelp.com/biz/answer-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
NCATRp4DG5o3YxWlgAel_w,Kernels Gourmet Popcorn,Restaurants & Food,Food,Must-Try Spots,4.562638756473003,https://s3-media3.fl.yelpcdn.com/bphoto/8l5MjcQYGBQO3ILcVT41hg/o.jpg,https://www.yelp.com/biz/kernels-gourmet-popcorn-nashville-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
BWPokhrYnWdfxdaUaM6l9Q,Nashville Symphony,Entertainment & Recreation,Music Venue,Star Diners,4.553586576301885,https://s3-media2.fl.yelpcdn.com/bphoto/Ew1Q85b19xJ93IxmsqHoMw/o.jpg,https://www.yelp.com/biz/nashville-symphony-nashville-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
G8pVaj3yS503ah8fxncDVA,Dozen Bakery,Restaurants & Food,Coffee,Star Diners,4.517684139657746,https://s3-media2.fl.yelpcdn.com/bphoto/b-zBkaNX6L5rGP06bbCmpA/o.jpg,https://www.yelp.com/biz/dozen-bakery-nashville-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
tELoGj2QJYYFQ1jo_XXbpA,Robert's Western World,Entertainment & Recreation,Music Venue,Star Diners,4.4887123079218645,https://s3-media1.fl.yelpcdn.com/bphoto/EoddohcPlc0BPiVWp8VocA/o.jpg,https://www.yelp.com/biz/roberts-western-world-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
UYO_d_iqHp4trXNxVOVR1w,Bastion,Entertainment & Recreation,Nightlife,Star Diners,4.4728093847298975,https://s3-media4.fl.yelpcdn.com/bphoto/o_TULfBWcFIW15GxvmteZA/o.jpg,https://www.yelp.com/biz/bastion-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
Qw83CzUGy2m2ZwvC2YAp9g,Live On The Green Music Festival,Entertainment & Recreation,Music Venue,Slow Burners,4.406698977095296,https://s3-media4.fl.yelpcdn.com/bphoto/jJavMJzDSNYP4ZntDO72Gw/o.jpg,https://www.yelp.com/biz/live-on-the-green-music-festival-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
05wBSwtKBCad4B9GpzXY_g,Yazoo Brewing Company,Other,Other,Must-Try Spots,4.383313751339943,https://s3-media2.fl.yelpcdn.com/bphoto/BScE4XiwS9LvQwmL3Rib6w/o.jpg,https://www.yelp.com/biz/yazoo-brewing-company-madison?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Shannon,1HM81n6n4iPIFU5d2Lokhw
65S1_pUre8OLfBT42L7L8g,Parnassus Books,Entertainment & Recreation,Music Venue,Must-Try Spots,4.335204513522812,https://s3-media4.fl.yelpcdn.com/bphoto/4bz4NIiOU7cql4qGtBC2JA/o.jpg,https://www.yelp.com/biz/parnassus-books-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
Tf7c38yepZzZvPG9wxNIqw,Jasper's,Other,Other,Star Diners,4.332951314372718,https://s3-media2.fl.yelpcdn.com/bphoto/qqCu7UCVDQsZABfSIab_qg/o.jpg,https://www.yelp.com/biz/jaspers-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
q9lrGqhePkegQsgwGjpX-g,Rudy's Jazz Room,Entertainment & Recreation,Entertainment,Star Diners,4.306070627856755,https://s3-media1.fl.yelpcdn.com/bphoto/GU2JRuLLp9NopDL6SN23sA/o.jpg,https://www.yelp.com/biz/rudys-jazz-room-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
WSd3X0tZ9mrOln7OmUM0yg,The Bookshop,Entertainment & Recreation,Music Venue,Taste Trendsetters,4.265443701276509,https://s3-media2.fl.yelpcdn.com/bphoto/lrqbZ5Y3RZuOd3FJKjRgLg/o.jpg,https://www.yelp.com/biz/the-bookshop-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
bjA-MBtEdiOtiBntcRw45A,Jackalope Brewing Company - The Ranch,Other,Other,Star Diners,4.198862412047898,https://s3-media2.fl.yelpcdn.com/bphoto/p_S3myBNc6jMM-T8NqRrLA/o.jpg,https://www.yelp.com/biz/jackalope-brewing-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
gNZC4qA7eMLQpUMeCYPAoA,Frist Art Museum,Other,Other,Must-Try Spots,4.159708758558369,https://s3-media4.fl.yelpcdn.com/bphoto/PenuuvTPONmh_HjtfkawOQ/o.jpg,https://www.yelp.com/biz/frist-art-museum-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
XeeTJDWyvj6JSDxGgG4A6A,Nicoletto's Italian Kitchen,Other,Other,Must-Try Spots,4.1531268407750055,https://s3-media3.fl.yelpcdn.com/bphoto/QaSC18xElG_xmOqnimR93Q/o.jpg,https://www.yelp.com/biz/nicolettos-italian-kitchen-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
zpRuvXs-OMhbCzp8KcnzJQ,SEE,Health & Wellness,Health,Must-Try Spots,4.128823029221918,https://s3-media2.fl.yelpcdn.com/bphoto/dKwqh7H-QBjcmoCb2slJsA/o.jpg,https://www.yelp.com/biz/see-nashville-5?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Shannon,1HM81n6n4iPIFU5d2Lokhw
zkk_2iqOl0e0guMn4h_AUA,The Back Corner,Entertainment & Recreation,Music Venue,Must-Try Spots,4.106619388148059,https://s3-media3.fl.yelpcdn.com/bphoto/sOc1OxqX9E9S9kTFyC_c-g/o.jpg,https://www.yelp.com/biz/the-back-corner-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
C9KvsTqi617Yg_sNjG2UDA,Tailor Nashville,Other,Other,Crowd Pleasers,4.080921020471042,https://s3-media4.fl.yelpcdn.com/bphoto/j443AAdenG3-cBwgKLq-7g/o.jpg,https://www.yelp.com/biz/tailor-nashville-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
mnwTbHyIgpMvOG9705zqWA,Country Music Hall of Fame and Museum,Other,Other,Star Diners,4.071091403303623,https://s3-media4.fl.yelpcdn.com/bphoto/7_F88FYvZBR6Ir5rKoXXTg/o.jpg,https://www.yelp.com/biz/country-music-hall-of-fame-and-museum-nashville-3?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Shannon,1HM81n6n4iPIFU5d2Lokhw
YrVz82RplLG3t9u5IRGTgA,Urban Cowboy Public House,Entertainment & Recreation,Nightlife,Must-Try Spots,4.064209112938579,https://s3-media2.fl.yelpcdn.com/bphoto/ylw365aCBsPOp5QHQSbYKQ/o.jpg,https://www.yelp.com/biz/urban-cowboy-public-house-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
efGqAYPCCxPvHPX3dCM8bQ,Tennessee Performing Arts Center,Entertainment & Recreation,Music Venue,Star Diners,4.048632659921518,https://s3-media3.fl.yelpcdn.com/bphoto/6WGoPZBLxMQCQjXM10Rj3Q/o.jpg,https://www.yelp.com/biz/tennessee-performing-arts-center-nashville-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
nuWWMwtNpgpqNn9UPGTm-Q,Downtown Nashville YMCA,Health & Wellness,Fitness,Star Diners,4.045784680812038,https://s3-media4.fl.yelpcdn.com/bphoto/l1d0S92zCpFEqQ5gdjZyGA/o.jpg,https://www.yelp.com/biz/downtown-district-ymca-nashville-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Shannon,1HM81n6n4iPIFU5d2Lokhw
Ci-PLI7xdQ0RPqZ2TnHffw,Boot Country,Retail & Shopping,Shoe Store,Must-Try Spots,4.036040835170177,https://s3-media2.fl.yelpcdn.com/bphoto/yrHGO-oBAFy_lJEmpCs6yg/o.jpg,https://www.yelp.com/biz/boot-country-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
Bt1kg3Whr5EG6nsp1oC4Pw,Radish Kitchen,Other,Other,Star Diners,4.002494675864176,https://s3-media3.fl.yelpcdn.com/bphoto/B5L3OIliIa5gGPnHSesM-A/o.jpg,https://www.yelp.com/biz/radish-kitchen-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Shannon,1HM81n6n4iPIFU5d2Lokhw
obF0_Khpz903_E7cmJGi8Q,Anthropologie,Retail & Shopping,Shoe Store,Star Diners,4.002414183594395,https://s3-media3.fl.yelpcdn.com/bphoto/TMkY1TWcLZpKBfUJlg-miA/o.jpg,https://www.yelp.com/biz/anthropologie-nashville?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Shannon,1HM81n6n4iPIFU5d2Lokhw
qVloaFF69Mb-qVdvXF8r9Q,Lawrence & Clark Cacti Co.,Other,Other,Crowd Pleasers,3.89979298897216,https://s3-media4.fl.yelpcdn.com/bphoto/YXrcoeDCpJb3Qy7AZIAVOA/o.jpg,https://www.yelp.com/biz/lawrence-and-clarke-cacti-old-hickory?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
9IutqmrQ2mYqyoR1SdvywQ,OZ,Other,Other,Local Legends,3.808919081648072,https://s3-media3.fl.yelpcdn.com/bphoto/IrxQox9U_elCGufGsBhBfw/o.jpg,https://www.yelp.com/biz/oz-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Shannon,1HM81n6n4iPIFU5d2Lokhw
